zoneid,npixels,mean,min,max,sum,sampVar,popVar,sampSD,popSD
M331Hp,31338,28.2362466641167,0,87.0577850341797,884867.497960091,429.831475365263,429.81775938226,20.7323774653382,20.7320466761548
331Ih,87437,1.10369783265458,0,47.9604339599609,96504.0273938179,20.0079090292749,20.0076802027022,4.47302012395147,4.4729945453468
M341Cd,7060,4.47339243915872,0,37.8055686950684,31582.1506204605,54.3224977194616,54.3148033146855,7.37037975408741,7.36985775403335
341Bk,21413,16.3034016757456,0,86.2973403930664,349104.740082741,249.022120916258,249.01049143319,15.7804347505466,15.7800662683396
331Ii,72347,2.29142630737433,0,68.3620986938477,165777.81905961,47.3188503716303,47.3181963175524,6.87886984697561,6.87882230600213
M341Ck,29945,16.705349559819,0,86.9499359130859,500241.692568779,118.313047894745,118.30909688296,10.8771801444467,10.8769985236259
331Ca,150863,0.093729956688026,0,71.8652496337891,14140.3824558258,3.65357879023436,3.65355457237583,1.91143370019322,1.91142736518441
M331Hg,13990,14.0445557772559,0,90.8901901245117,196483.335323811,234.588549609762,234.571781307431,15.3162838054719,15.3157363945529
331Hb,69840,0.316008571394532,0,69.1748046875,22070.038626194,9.16532209399168,9.16519086085746,3.02742829708511,3.02740662297906
341Fk,10276,18.4811773505272,0,62.0136985778809,189912.578454018,190.002652662103,189.984162719259,13.7841449739221,13.7834742615663
341Bj,90486,2.06914597669216,0,34.9119491577148,187228.742846966,21.1340637034369,21.1338301417401,4.5971799729222,4.59715457013793
322Bh,405272,0.102080663202077,0,33.1986122131348,41370.4345372319,0.737480114075757,0.737478294359334,0.858766623755114,0.858765564260313
321Ad,340201,0.011327428653632,0,24.5824794769287,3853.60255539417,0.097930900145579,0.097930612283697,0.312939131694295,0.312938671761253
321Ai,33040,0.205085149252242,0,13.0181198120117,6776.01333129406,0.716672498241441,0.716650807185198,0.8465651175435,0.846552306231103
M313Ae,115811,22.9960685142836,0,110.304405212402,2663197.69070768,315.577215207441,315.574490274444,17.7644931030255,17.7644164068073
315Ab,142618,0.000785694089014,0,4.98513984680176,112.054119586945,0.002696766280003,0.002696747370985,0.051930398419448,0.051930216357964
321Ak,31459,6.59007740448665,0,79.3659057617188,207317.245067745,88.3130092055659,88.3102019641022,9.39750015725277,9.39735079499016
315Aa,149207,0.058670810520158,0,11.4419116973877,8754.09562528133,0.358607574074133,0.358605170650874,0.598838520866963,0.598836514126247
321Aj,371200,0.666003149669185,0,59.414119720459,247220.369157195,6.82934278144798,6.82932438343402,2.61330112720444,2.6132976071305
321Af,34011,0.040314557327245,0,19.2389945983887,1371.13840925694,0.222065344201349,0.222058814980091,0.47123809714554,0.471231169363924
M313Ab,12320,0.504214588059236,0,15.6555633544922,6211.92372488976,3.18567404668595,3.18541546924709,1.7848456646685,1.78477322628033
313As,12507,31.9159596703306,0,98.2858428955078,399172.907596827,193.02125012131,193.005817063812,13.893208777,13.89265334858
M331Gs,20463,30.0285583733871,0,75.9585571289062,614474.389994621,173.116249833818,173.107789869501,13.1573648514366,13.1570433559178
322Ak,26650,0.001606889576223,0,4.83439445495605,42.8236072063446,0.005013024706323,0.00501283660033,0.070802716800438,0.070801388406799
313Bc,134503,0.070031460050846,0,20.2601222991943,9419.44147121906,0.426811187669259,0.426808014422657,0.653307881223898,0.65330545261972
313Ap,129877,3.87755633936882,0,55.5599517822266,503605.384688199,43.1430970718986,43.1427648876237,6.56834051126299,6.56831522444102
313Aa,30195,5.81359845111849,0,27.0256538391113,175541.605231524,38.7878742965999,38.7865897172226,6.22799119272016,6.2278880623549
313Be,97712,11.1909820820512,0,71.7768020629883,1093493.2412014,127.887032150961,127.885723334929,11.30871487619,11.3086570084572
331Jc,22034,2.99386935482075,0,72.9299163818359,65966.9173641205,59.8776374241185,59.8749199131163,7.7380641910053,7.73788859528982
M331Gv,27993,34.6936426049955,0,83.9618988037109,971179.137441635,396.031166978053,396.017019470927,19.9005318265129,19.9001763678347
313Aq,106420,4.40744263476399,0,47.697151184082,469040.045191586,30.5558428687536,30.5555557437501,5.52773397232117,5.5277080009485
313De,44239,5.53885301842434,0,28.07204246521,245033.318682075,33.4319749582068,33.4312192454882,5.78203899660031,5.78197364621183
313Bd,303564,2.2967468281851,0,46.1171264648438,697209.654151201,28.845380728796,28.845285706393,5.37078958150438,5.37078073527425
322Au,25994,0.012159913935377,0,6.67474174499512,316.08480283618,0.032712434631519,0.032711176170542,0.180865791767041,0.180862312742434
M313Ba,55832,0.095628480157806,0,7.27665996551514,5339.12930417061,0.502437931696734,0.502428932593501,0.708828562980312,0.708822215081822
321Ac,924440,0.006606756864026,0,7.40040016174316,6107.5503153801,0.037040902299275,0.037040862230799,0.192460131713754,0.192460027618202
321Al,3571,2.32028563080699,0,18.3854656219482,8285.73998761177,13.3085343097529,13.3048074729257,3.64808639011645,3.64757556096179
315Bb,147508,0,0,0,0,0,0,0,0
321Ah,24046,2.01635519535423,0,29.1302299499512,48485.2770274878,12.8491319954465,12.8485976391296,3.5845685926547,3.58449405622741
322Aw,85619,1.14500223094251,0,17.3824615478516,98033.9460110664,6.09952643018696,6.09945518984977,2.46972193377857,2.46970751099189
331Be,37451,0.120832911607486,0,59.7033081054688,4525.313372612,4.48256165370056,4.4824419623264,2.11720609617972,2.11717782964171
331Jb,80015,2.16385960391499,0,67.589469909668,173141.226207256,31.420418596317,31.4200259147123,5.6053919217408,5.60535689449943
331Ba,258686,0.041507072992432,0,66.7808456420898,10737.2986841202,1.30742470686126,1.30741965276205,1.1434267387381,1.14342452866906
322Ax,87260,3.54732688444352,0,26.4022827148438,309539.743936539,14.1578461167095,14.1576838677281,3.762691339548,3.76266977925623
